"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
218,49,49,51,"Ellikon an der Thur ZH","Ellikon an der Thur (ZH)","Ellikon an der Thur ZH","51 Prozent Stimmbürgerinnen und Stimmbürger von Ellikon an der Thur haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Ellikon an der Thur hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Ellikon an der Thur, les habitants disent non à 51 pour cent à l'accord de libre-échange avec l'Indonésie. Ellikon an der Thur a rejeté la loi, tout comme son canton.","Nel comune di Ellikon an der Thur l'accordo di libero scambio con l'Indonesia è stato bocciato con il 51 percento dei voti. Ellikon an der Thur ha bocciato l'accordo, proprio come il suo cantone."
219,31.2,31.2,68.8,"Elsau ZH","Elsau (ZH)","Elsau ZH","Die Gemeinde Elsau ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 68,8 Prozent Nein verworfen. Elsau hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Elsau rejettent l'accord de libre-échange avec l'Indonésie avec 68,8 pour cent de non. Elsau a rejeté la loi, tout comme son canton.","Nel comune di Elsau l'accordo di libero scambio con l'Indonesia è stato bocciato con il 68,8 percento dei voti. Elsau ha bocciato l'accordo, proprio come il suo cantone."
220,30.8,30.8,69.2,"Hagenbuch ZH","Hagenbuch (ZH)","Hagenbuch ZH","Die Gemeinde Hagenbuch ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 69,2 Prozent Nein verworfen. Hagenbuch hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Hagenbuch rejettent l'accord de libre-échange avec l'Indonésie avec 69,2 pour cent de non. Hagenbuch a rejeté la loi, tout comme son canton.","Nel comune di Hagenbuch l'accordo di libero scambio con l'Indonesia è stato bocciato con il 69,2 percento dei voti. Hagenbuch ha bocciato l'accordo, proprio come il suo cantone."
221,74.3,74.3,25.7,"Hettlingen ZH","Hettlingen (ZH)","Hettlingen ZH","Mit 74,3 Prozent Ja hat sich Hettlingen für das Freihandelsabkommen mit Indonesien ausgesprochen. Hettlingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Hettlingen approuvent l'accord de libre-échange avec l'Indonésie avec 74,3 pour cent de oui. Hettlingen a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Hettlingen: i cittadini hanno approvato il testo con il 74,3 percento dei voti. Hettlingen, al contrario del suo cantone, ha approvato l'accordo."
223,3.9,3.9,96.1,"Neftenbach ZH","Neftenbach (ZH)","Neftenbach ZH","Die Gemeinde Neftenbach ist gegen das Freihandelsabkommen mit Indonesien: Sie hat den Bundesbeschluss mit 96,1 Prozent Nein verworfen. Neftenbach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants de Neftenbach rejettent l'accord de libre-échange avec l'Indonésie avec 96,1 pour cent de non. Neftenbach a rejeté la loi, tout comme son canton.","Nel comune di Neftenbach l'accordo di libero scambio con l'Indonesia è stato bocciato con il 96,1 percento dei voti. Neftenbach ha bocciato l'accordo, proprio come il suo cantone."
224,0.1,0.1,99.9,"Pfungen ZH","Pfungen (ZH)","Pfungen ZH","Pfungen hat Pfungen hat das Freihandelsabkommen mit Indonesien mit dem schweizweit zweithöchsten Nein-Anteil abgelehnt, nämlich mit 99,9 Nein. Pfungen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Zürich.","Pfungen se classe au deuxième rang des plus forts refus de l'accord de libre-échange avec l'Indonésie. Ses citoyens disent non à 99,9 pour cent. Le plus fort pourcentage de non du canton de Zurich a été obtenu à Pfungen.","Pfungen si piazza al secondo posto fra i maggiori oppositori all'accordo di libero scambio con l'Indonesia. I suoi cittadini hanno detto ""no"" con il #NeinStimmentInProzent percento dei voti. La più alta percentuale di ""no"" nel canton Zurigo è stata ottenuta a Pfungen."
225,35.4,35.4,64.6,"Rickenbach ZH","Rickenbach (ZH)","Rickenbach ZH","Das Freihandelsabkommen mit Indonesien ist in Rickenbach ZH mit 64,6 Prozent abgelehnt worden. Rickenbach ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 64,6 pour cent à l'accord de libre-échange avec l'Indonésie à Rickenbach (ZH). Rickenbach (ZH) a rejeté la loi, tout comme son canton.","Con il 64,6 percento di ""no"", i cittadini del comune di Rickenbach ZH hanno bocciato il partenariato economico globale con l'Indonesia. Rickenbach ZH ha bocciato l'accordo, proprio come il suo cantone."
226,45.5,45.5,54.5,"Schlatt ZH","Schlatt (ZH)","Schlatt ZH","In Schlatt ZH das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 54,5 Prozent haben es abgelehnt. Schlatt ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Schlatt (ZH) avec 54,5 pour cent de non. Schlatt (ZH) a rejeté la loi, tout comme son canton.","A Schlatt ZH i cittadini hanno bocciato, con il 54,5 percento dei voti, l'accordo di libero scambio con l'Indonesia. Schlatt ZH ha bocciato l'accordo, proprio come il suo cantone."
227,6.1,6.1,93.9,"Seuzach ZH","Seuzach (ZH)","Seuzach ZH","93,9 Prozent Stimmbürgerinnen und Stimmbürger von Seuzach haben Nein gesagt zum Freihandelsabkommen mit Indonesien. Seuzach hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Seuzach, les habitants disent non à 93,9 pour cent à l'accord de libre-échange avec l'Indonésie. Seuzach a rejeté la loi, tout comme son canton.","Nel comune di Seuzach l'accordo di libero scambio con l'Indonesia è stato bocciato con il 93,9 percento dei voti. Seuzach ha bocciato l'accordo, proprio come il suo cantone."
228,90.1,90.1,9.9,"Turbenthal ZH","Turbenthal (ZH)","Turbenthal ZH","Das Freihandelsabkommen mit Indonesien ist in Turbenthal mit 5'363 Ja zu 589 Nein angenommen worden. Das entspricht 90,1 Prozent der Stimmen. Turbenthal hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Turbenthal, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 90,1 pour cent de oui. Turbenthal a approuvé la loi, contrairement à son canton.","I cittadini di Turbenthal si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 90,1 percento dei voti. Turbenthal, al contrario del suo cantone, ha approvato l'accordo."
230,51.3,51.3,48.7,"Winterthur ZH","Winterthour (ZH)","Winterthur ZH","51,3 Prozent der Stimmbürgerinnen und Stimmbürger von Winterthur haben Ja gesagt zum Freihandelsabkommen mit Indonesien. Winterthur hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","C'est oui à 51,3 pour cent à l'accord de libre-échange avec l'Indonésie à Winterthour. Winterthour a approuvé la loi, contrairement à son canton.","Con il 51,3 percento di ""sì"", i cittadini del comune di Winterthur hanno accolto il partenariato economico globale con l'Indonesia. Winterthur, al contrario del suo cantone, ha approvato l'accordo."
231,38.1,38.1,61.9,"Zell ZH","Zell (ZH)","Zell ZH","In Zell ZH das Freihandelsabkommen mit Indonesien keine Mehrheit gefunden: 61,9 Prozent haben es abgelehnt. Zell ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie échoue à Zell (ZH) avec 61,9 pour cent de non. Zell (ZH) a rejeté la loi, tout comme son canton.","A Zell ZH i cittadini hanno bocciato, con il 61,9 percento dei voti, l'accordo di libero scambio con l'Indonesia. Zell ZH ha bocciato l'accordo, proprio come il suo cantone."
241,79.9,79.9,20.1,"Aesch ZH","Aesch (ZH)","Aesch ZH","Ja zum Freihandelsabkommen mit Indonesien: Aesch ZH hat den Bundesbeschluss mit 79,9 Prozent der Stimmen angenommen. Aesch ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs d'Aesch (ZH) valident l'accord de libre-échange avec l'Indonésie avec 79,9 pour cent de oui. Aesch (ZH) a approuvé la loi, contrairement à son canton.","A Aesch ZH i cittadini hanno accolto, con il 79,9 percento dei voti, l'accordo di libero scambio con l'Indonesia. Aesch ZH, al contrario del suo cantone, ha approvato l'accordo."
242,45,45,55,"Birmensdorf ZH","Birmensdorf (ZH)","Birmensdorf ZH","Das Freihandelsabkommen mit Indonesien ist in Birmensdorf ZH mit 55 Prozent abgelehnt worden. Birmensdorf ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 55 pour cent à l'accord de libre-échange avec l'Indonésie à Birmensdorf (ZH). Birmensdorf (ZH) a rejeté la loi, tout comme son canton.","Con il 55 percento di ""no"", i cittadini del comune di Birmensdorf ZH hanno bocciato il partenariato economico globale con l'Indonesia. Birmensdorf ZH ha bocciato l'accordo, proprio come il suo cantone."
243,31.6,31.6,68.4,"Dietikon ZH","Dietikon (ZH)","Dietikon ZH","Mit 6'361 Nein zu 2'941 Ja haben die Stimmbürgerinnen und Stimmbürger von Dietikon das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 68,4 Prozent. Dietikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Dietikon, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 68,4 pour cent de non. Dietikon a rejeté la loi, tout comme son canton.","I cittadini di Dietikon si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 68,4 percento dei voti. Dietikon ha bocciato l'accordo, proprio come il suo cantone."
244,81.7,81.7,18.3,"Geroldswil ZH","Geroldswil (ZH)","Geroldswil ZH","Das Freihandelsabkommen mit Indonesien ist in Geroldswil mit 6'277 Ja zu 1'403 Nein angenommen worden. Das entspricht 81,7 Prozent der Stimmen. Geroldswil hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Geroldswil, les habitants sont favorables à l'accord de libre-échange avec l'Indonésie avec 81,7 pour cent de oui. Geroldswil a approuvé la loi, contrairement à son canton.","I cittadini di Geroldswil si sono espressi a favore dell'accordo di libero scambio con l'Indonesia. Il testo è stato approvato con il 81,7 percento dei voti. Geroldswil, al contrario del suo cantone, ha approvato l'accordo."
245,94.9,94.9,5.1,"Oberengstringen ZH","Oberengstringen (ZH)","Oberengstringen ZH","Mit 94,9 Prozent Ja hat sich Oberengstringen für das Freihandelsabkommen mit Indonesien ausgesprochen. Oberengstringen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants d'Oberengstringen approuvent l'accord de libre-échange avec l'Indonésie avec 94,9 pour cent de oui. Oberengstringen a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Oberengstringen: i cittadini hanno approvato il testo con il 94,9 percento dei voti. Oberengstringen, al contrario del suo cantone, ha approvato l'accordo."
246,56.6,56.6,43.4,"Oetwil an der Limmat ZH","Oetwil an der Limmat (ZH)","Oetwil an der Limmat ZH","Ja zum Freihandelsabkommen mit Indonesien: Oetwil an der Limmat hat den Bundesbeschluss mit 56,6 Prozent der Stimmen angenommen. Oetwil an der Limmat hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs d'Oetwil an der Limmat valident l'accord de libre-échange avec l'Indonésie avec 56,6 pour cent de oui. Oetwil an der Limmat a approuvé la loi, contrairement à son canton.","A Oetwil an der Limmat i cittadini hanno accolto, con il 56,6 percento dei voti, l'accordo di libero scambio con l'Indonesia. Oetwil an der Limmat, al contrario del suo cantone, ha approvato l'accordo."
247,63.7,63.7,36.3,"Schlieren ZH","Schlieren (ZH)","Schlieren ZH","63,7 Prozent der Stimmbürgerinnen und Stimmbürger von Schlieren haben für das Freihandelsabkommen mit Indonesien gestimmt. Schlieren hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Schlieren, les habitants disent oui à 63,7 pour cent à l'accord de libre-échange avec l'Indonésie. Schlieren a approuvé la loi, contrairement à son canton.","Nel comune di Schlieren l'accordo di libero scambio con l'Indonesia è stato approvato con il 63,7 percento dei voti. Schlieren, al contrario del suo cantone, ha approvato l'accordo."
248,49.2,49.2,50.8,"Uitikon ZH","Uitikon (ZH)","Uitikon ZH","Mit 1'554 Nein zu 1'504 Ja haben die Stimmbürgerinnen und Stimmbürger von Uitikon das Freihandelsabkommen mit Indonesien abgelehnt. Das entspricht 50,8 Prozent. Uitikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","A Uitikon, les habitants sont défavorables à l'accord de libre-échange avec l'Indonésie avec 50,8 pour cent de non. Uitikon a rejeté la loi, tout comme son canton.","I cittadini di Uitikon si sono espressi contro l'accordo di libero scambio con l'Indonesia. Il testo è stato respinto con il 50,8 percento dei voti. Uitikon ha bocciato l'accordo, proprio come il suo cantone."
249,67.8,67.8,32.2,"Unterengstringen ZH","Unterengstringen (ZH)","Unterengstringen ZH","Unterengstringen hat mit 67,8 Prozent Ja gesagt zum Freihandelsabkommen mit Indonesien. Unterengstringen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants d'Unterengstringen acceptent l'accord de libre-échange avec l'Indonésie avec 67,8 pour cent de oui. Unterengstringen a approuvé la loi, contrairement à son canton.","Nel comune di Unterengstringen l'accordo di libero scambio con l'Indonesia è stato accetato con il 67,8 percento dei voti. Unterengstringen, al contrario del suo cantone, ha approvato l'accordo."
250,34.9,34.9,65.1,"Urdorf ZH","Urdorf (ZH)","Urdorf ZH","65,1 Prozent der Stimmbürgerinnen und Stimmbürger von Urdorf haben das Freihandelsabkommen mit Indonesien abgelehnt. Urdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Les habitants d'Urdorf s'opposent à l'accord de libre-échange avec l'Indonésie avec 65,1 pour cent de non. Urdorf a rejeté la loi, tout comme son canton.","No all'accordo di libero scambio con l'Indonesia nel comune di Urdorf: i cittadini hanno respinto il testo con il 65,1 percento dei voti. Urdorf ha bocciato l'accordo, proprio come il suo cantone."
251,77.8,77.8,22.2,"Weiningen ZH","Weiningen (ZH)","Weiningen ZH","Ja zum Freihandelsabkommen mit Indonesien: Weiningen ZH hat den Bundesbeschluss mit 77,8 Prozent der Stimmen angenommen. Weiningen ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les électeurs de Weiningen (ZH) valident l'accord de libre-échange avec l'Indonésie avec 77,8 pour cent de oui. Weiningen (ZH) a approuvé la loi, contrairement à son canton.","A Weiningen ZH i cittadini hanno accolto, con il 77,8 percento dei voti, l'accordo di libero scambio con l'Indonesia. Weiningen ZH, al contrario del suo cantone, ha approvato l'accordo."
261,60.9,60.9,39.1,"Zürich ZH","Zurich (ZH)","Zurigo ZH","60,9 Prozent der Stimmbürgerinnen und Stimmbürger von Zürich haben für das Freihandelsabkommen mit Indonesien gestimmt. Zürich hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","A Zurich, les habitants disent oui à 60,9 pour cent à l'accord de libre-échange avec l'Indonésie. Zurich a approuvé la loi, contrairement à son canton.","Nel comune di Zurigo l'accordo di libero scambio con l'Indonesia è stato approvato con il 60,9 percento dei voti. Zurigo, al contrario del suo cantone, ha approvato l'accordo."
292,57.6,57.6,42.4,"Stammheim ZH","Stammheim (ZH)","Stammheim ZH","Mit 57,6 Prozent Ja hat sich Stammheim für das Freihandelsabkommen mit Indonesien ausgesprochen. Stammheim hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Les habitants de Stammheim approuvent l'accord de libre-échange avec l'Indonésie avec 57,6 pour cent de oui. Stammheim a approuvé la loi, contrairement à son canton.","Sì all'accordo di libero scambio con l'Indonesia nel comune di Stammheim: i cittadini hanno approvato il testo con il 57,6 percento dei voti. Stammheim, al contrario del suo cantone, ha approvato l'accordo."
293,11.8,11.8,88.2,"Wädenswil ZH","Wädenswil (ZH)","Wädenswil ZH","Das Freihandelsabkommen mit Indonesien ist in Wädenswil mit 88,2 Prozent abgelehnt worden. Wädenswil hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","C'est non à 88,2 pour cent à l'accord de libre-échange avec l'Indonésie à Wädenswil. Wädenswil a rejeté la loi, tout comme son canton.","Con il 88,2 percento di ""no"", i cittadini del comune di Wädenswil hanno bocciato il partenariato economico globale con l'Indonesia. Wädenswil ha bocciato l'accordo, proprio come il suo cantone."
294,27.9,27.9,72.1,"Elgg ZH","Elgg (ZH)","Elgg ZH","Nein zum Freihandelsabkommen mit Indonesien: Elgg hat den Bundesbeschluss mit 72,1 Prozent Nein-Stimmen verworfen. Elgg hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","L'accord de libre-échange avec l'Indonésie ne passe pas la rampe à Elgg avec 72,1 pour cent de non. Elgg a rejeté la loi, tout comme son canton.","Da Elgg è arrivato un ""no"" alle urne per il partenariato economico globale con l'Indonesia. I cittadini hanno respinto il testo con il 72,1 percento dei voti. Elgg ha bocciato l'accordo, proprio come il suo cantone."
