"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
177,34.5,34.5,65.5,"Pfäffikon ZH","Pfäffikon (ZH)","Pfäffikon ZH","Keine Mehrheit für die Burka-Initiative in Pfäffikon: Mit 5'165 Nein-Stimmen zu 2'718 Ja-Stimmen oder 65,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Pfäffikon die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 60,3 Prozent ein Ja in die Urne gelegt.","C'est non à 65,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Pfäffikon. Pfäffikon a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 65,5 percento di ""no"", i cittadini del comune di Pfäffikon hanno bocciato l'Iniziativa anti-burqa. Pfäffikon ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
178,48.8,48.8,51.2,"Russikon ZH","Russikon (ZH)","Russikon ZH","51,2 Prozent der Stimmbürgerinnen und Stimmbürger von Russikon sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 4'297 Ja-Stimmen zu 4'103 Nein-Stimmen abgelehnt. Damit hat in Russikon die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 62,7 Prozent ein Ja in die Urne gelegt.","Les habitants de Russikon s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 51,2 pour cent de non. Russikon a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Russikon: i cittadini hanno bocciato il testo con il 51,2 percento dei voti. Russikon ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
180,69.6,69.6,30.4,"Weisslingen ZH","Weisslingen (ZH)","Weisslingen ZH","69,6 Prozent der Abstimmenden in der Gemeinde Weisslingen haben Ja gesagt zur Burka-Initiative. Damit hat in Weisslingen die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 64,3 Prozent.","C'est oui à 69,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Weisslingen. A Weisslingen, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 64,3 pour cent à l'initiative pour l'interdiction des minarets.","Con il 69,6 percento di ""sì"", i cittadini del comune di Weisslingen hanno accolto l'Iniziativa anti-burqa. A Weisslingen lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 64,3 percento dei voti - all'iniziativa per il divieto dei minareti."
181,14.3,14.3,85.7,"Wila ZH","Wila (ZH)","Wila ZH","Keine Mehrheit für die Burka-Initiative in Wila: Mit 9'757 Nein-Stimmen zu 1'628 Ja-Stimmen oder 85,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Wila die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 70,9 Prozent ein Ja in die Urne gelegt.","C'est non à 85,7 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Wila. Wila a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 85,7 percento di ""no"", i cittadini del comune di Wila hanno bocciato l'Iniziativa anti-burqa. Wila ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
182,55,55,45,"Wildberg ZH","Wildberg (ZH)","Wildberg ZH","Ja zur Burka-Initiative in Wildberg: Mit 55 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit ist in Wildberg die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 71,6 Prozent.","Les habitants de Wildberg approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 55 pour cent de oui. A Wildberg, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 71,6 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Wildberg: i cittadini hanno approvato il testo con il 55 percento dei voti. A Wildberg lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 71,6 percento dei voti - all'iniziativa per il divieto dei minareti."
191,92.5,92.5,7.5,"Dübendorf ZH","Dübendorf (ZH)","Dübendorf ZH","Ja zur Burka-Initiative in Dübendorf: Mit 92,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Dübendorf die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 58,3 Prozent.","Les habitants de Dübendorf approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 92,5 pour cent de oui. A Dübendorf, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 58,3 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Dübendorf: i cittadini hanno approvato il testo con il 92,5 percento dei voti. A Dübendorf lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 58,3 percento dei voti - all'iniziativa per il divieto dei minareti."
192,9.9,9.9,90.1,"Egg ZH","Egg (ZH)","Egg ZH","90,1 Prozent Nein zur Burka-Initiative in der Gemeinde Egg. Damit hat in Egg die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 53,8 Prozent ein Ja in die Urne gelegt.","A Egg, les habitants disent non à 90,1 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Egg a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Egg l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 90,1 percento dei voti. Egg ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
193,43.1,43.1,56.9,"Fällanden ZH","Fällanden (ZH)","Fällanden ZH","In Fällanden hat die Stimmbevölkerung die Burka-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 56,9 Prozent verworfen. Damit hat in Fällanden im Vergleich zur Abstimmung über das Minarett-Verbot im Jahr 2009 die Skepsis gegenüber muslimischen religiösen Symbolen noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 50,7 Prozent.","A Fällanden, les habitants sont défavorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 56,9 pour cent de non. A Fällanden, l'acceptation des symboles de la communauté musulmane s'est encore accentuée en onze années. Le 29 novembre 2009, les électeurs de cette commune avaient dit non à 50,7 pour cent à l'initiative voulant interdire la construction de minarets.","I cittadini di Fällanden si sono opposti all'iniziativa contro la dissimulazione del viso. Il testo è stato respinto con il 56,9 percento dei voti. A Fällanden l'accettazione dei simboli della comunità musulmana è ulteriormente cresciuta nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto no - con il #HistNNeinStimmenInProzent percento dei voti - all'iniziativa per il divieto dei minareti."
194,39.5,39.5,60.5,"Greifensee ZH","Greifensee (ZH)","Greifensee ZH","60,5 Prozent Nein zur Burka-Initiative in der Gemeinde Greifensee. Damit hat in Greifensee im Vergleich zur Abstimmung über das Minarett-Verbot im Jahr 2009 die Skepsis gegenüber muslimischen religiösen Symbolen noch einmal zugenommen. Damals betrug der Nein-Stimmen-Anteil 50,6 Prozent.","A Greifensee, les habitants disent non à 60,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Greifensee, l'acceptation des symboles de la communauté musulmane s'est encore accentuée en onze années. Le 29 novembre 2009, les électeurs de cette commune avaient dit non à 50,6 pour cent à l'initiative voulant interdire la construction de minarets.","Nel comune di Greifensee l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 60,5 percento dei voti. A Greifensee l'accettazione dei simboli della comunità musulmana è ulteriormente cresciuta nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto no - con il #HistNNeinStimmenInProzent percento dei voti - all'iniziativa per il divieto dei minareti."
195,22.4,22.4,77.6,"Maur ZH","Maur (ZH)","Maur ZH","77,6 Prozent der Stimmbürgerinnen und Stimmbürger von Maur sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 8'166 Ja-Stimmen zu 2'352 Nein-Stimmen abgelehnt. Damit hat in Maur die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 50,4 Prozent ein Ja in die Urne gelegt.","Les habitants de Maur s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 77,6 pour cent de non. Maur a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Maur: i cittadini hanno bocciato il testo con il 77,6 percento dei voti. Maur ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
196,32.4,32.4,67.6,"Mönchaltorf ZH","Mönchaltorf (ZH)","Mönchaltorf ZH","67,6 Prozent der Stimmbürgerinnen und Stimmbürger von Mönchaltorf sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 9'803 Ja-Stimmen zu 4'704 Nein-Stimmen abgelehnt. Damit hat in Mönchaltorf die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 55,8 Prozent ein Ja in die Urne gelegt.","Les habitants de Mönchaltorf s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 67,6 pour cent de non. Mönchaltorf a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Mönchaltorf: i cittadini hanno bocciato il testo con il 67,6 percento dei voti. Mönchaltorf ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
197,63.6,63.6,36.4,"Schwerzenbach ZH","Schwerzenbach (ZH)","Schwerzenbach ZH","Die Gemeinde Schwerzenbach will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 63,6 Prozent angenommen. Damit hat in Schwerzenbach die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,3 Prozent.","A Schwerzenbach, les habitants disent oui à 63,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Schwerzenbach, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 54,3 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Schwerzenbach l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 63,6 percento dei voti. A Schwerzenbach lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 54,3 percento dei voti - all'iniziativa per il divieto dei minareti."
198,26.2,26.2,73.8,"Uster ZH","Uster (ZH)","Uster ZH","73,8 Prozent der Stimmbürgerinnen und Stimmbürger von Uster sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 7'286 Ja-Stimmen zu 2'586 Nein-Stimmen abgelehnt. Damit hat in Uster die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 53,8 Prozent ein Ja in die Urne gelegt.","Les habitants d'Uster s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 73,8 pour cent de non. Uster a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Uster: i cittadini hanno bocciato il testo con il 73,8 percento dei voti. Uster ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa."
199,75.3,75.3,24.7,"Volketswil ZH","Volketswil (ZH)","Volketswil ZH","Die Gemeinde Volketswil will, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Die Stimmbevölkerung hat die Burka-Initiative mit 75,3 Prozent angenommen. Damit hat in Volketswil die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 66,9 Prozent.","A Volketswil, les habitants disent oui à 75,3 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". A Volketswil, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 66,9 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Volketswil l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata approvata con il 75,3 percento dei voti. A Volketswil lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 66,9 percento dei voti - all'iniziativa per il divieto dei minareti."
